slot,max_bid,max_bid_relay,mev_reward,mev_reward_relay,proposer_index,is_rocketpool,node_address,in_smoothing_pool,correct_fee_recipient,priority_fees,avg_fee,eth_collat_ratio,is_vanilla,reth_portion,proxy_max_bid
6098646,,,,,518593.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.016139558965373335,0.15,2.0,True,0.425,0.0642939803950476
6105475,,,,,518595.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.016750453384315283,0.15,2.0,True,0.425,0.07364847084538947
6106145,,,,,276106.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.026180513394740975,0.15685785096363083,2.0,True,0.4215710745181846,1.8381283183083097
6107479,,,,,260632.0,True,0x331E1a893Ed611427f9C54172B208B7D23E4c263,True,True,0.010633868669373466,0.10023578945445692,2.0,True,0.44988210527277156,0.20914777078682084
6108120,,,,,518610.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.0,0.15,2.0,True,0.425,0.1387109402561504
6110952,,,,,550304.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.01270866024266147,0.15208333333333335,2.0,True,0.4239583333333333,0.21729918431924702
6113134,,,,,547051.0,True,0xe02a802E96446e904994Aa3D337B4B687ebB7303,True,True,0.007675898603646562,0.15,2.0,True,0.425,0.07442587232406521
6114241,,,,,518609.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.0327084459505556,0.15,2.0,True,0.425,0.03885960480247748
6116828,,,,,558295.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.01217970735190832,0.15,2.0,True,0.425,0.12621785224989884
6117096,,,,,498586.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.018239023430106215,0.15,2.0,True,0.425,0.02886699037358315
6130716,,,,,518601.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.012664965460639138,0.15,2.0,True,0.425,0.06366640009849513
6131643,,,,,415622.0,True,0xfec32E8C9d2E8458C39bC60EaD7a844eA26b5386,True,True,0.02783639819252749,0.15,2.0,True,0.425,0.13298519694125263
6131723,,,,,332119.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.01002771553080156,0.2,2.0,True,0.4,0.04234919787978113
6132021,,,,,518597.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.006080520455471825,0.15,2.0,True,0.425,0.034390769991488164
6132150,,,,,369346.0,True,0x8e827814d5d86bE1dc648A2E5fe9ab4872046aBD,True,True,0.03927498444599766,0.15,2.0,True,0.425,0.032283535957364946
6135230,,,,,450061.0,True,0x1C4c91BC615841bA8e414d4F5BC307acb09646c0,False,True,0.008850535332868755,0.15,2.0,True,0.425,0.04180466905163464
6135753,,,,,320536.0,True,0xd20e9C66264Ae040e89C90af0C74bED97fD0BC65,False,True,0.017033136492323298,0.2,2.0,True,0.4,0.1395834287070649
6139535,,,,,320536.0,True,0xd20e9C66264Ae040e89C90af0C74bED97fD0BC65,False,True,0.006963737131956761,0.2,2.0,True,0.4,0.10899796637356202
6141972,,,,,544603.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.022760579805381737,0.15,2.0,True,0.425,0.0919570619770545
6142724,,,,,289391.0,True,0x207417bB9cab68286534543a1ABD697d25F71877,True,True,0.002939601653235115,0.16750912136237345,2.0,True,0.4162454393188133,0.047907510933754796
6144762,,,,,518572.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.017943755227362395,0.15,2.0,True,0.425,0.040339490629175294
6145489,,,,,498032.0,True,0xDBef206584d2b84b625c7d78067aE977f8EE1A29,True,True,0.013644307475093074,0.15,2.0,True,0.425,0.06015883410438772
6146395,,,,,320536.0,True,0xd20e9C66264Ae040e89C90af0C74bED97fD0BC65,False,True,0.015869679789289045,0.2,2.0,True,0.4,0.11345815893062043
6149939,,,,,544617.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.1948602538498362,0.15,2.0,True,0.425,0.11995492716789079
6153179,,,,,293335.0,True,0xf32dBA867F8f74D07D9E508422ae4f29939991a8,True,True,0.01437514834289346,0.15836315139856938,2.0,True,0.4208184243007153,0.08419728576982015
6153469,,,,,460138.0,True,0xeA7126082a70c7DC463D2921D18e4658e52de4Ab,True,True,0.03147490470033524,0.15,2.0,True,0.425,0.02367906298112486
6154718,,,,,292652.0,True,0xc2E11bA3A515240Fc4D0f4a86B8BB79dF26f9F8c,False,True,0.014249370108798398,0.171759687395682,2.0,True,0.414120156302159,0.032622140759275005
6156032,,,,,563481.0,True,0x62eC513d096BD5949951224c1AA842f74C638b4F,False,True,0.012950939195903852,0.1425638560716885,2.0,True,0.42871807196415573,0.051994891336695825
6156290,,,,,500875.0,True,0xA9f4DEec01598c34509B1A41c0323d290582E27E,False,True,0.05538093644079889,0.15,2.0,True,0.425,0.33968840925294297
6158159,,,,,525949.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.07736201591189389,0.15,2.0,True,0.425,0.06183275086221797
6171395,,,,,441235.0,True,0x8Ad150eeE60Dd2519Bb2713cCec770B0fe07a1ae,True,True,0.04545205879799617,0.15,2.0,True,0.425,0.02204005548508799
6171458,,,,,376092.0,True,0xc3105F88C6C1aC83b48200A89a4D99a681e165C8,True,True,0.04021134689540559,0.15,2.0,True,0.425,0.06294290542176569
6172956,,,,,413006.0,True,0x2337b31A8E6c402677c94973A71Ec34a6b719bd4,False,True,0.017747413204170576,0.15,2.0,True,0.425,0.12498324089651681
6174052,,,,,306549.0,True,0xA9c8550BffD4bD11c09da4a807dCC3B87C71B481,True,True,0.010266339933709234,0.15462843343373606,2.0,True,0.422685783283132,0.0330491442229591
6180074,,,,,516860.0,True,0xE6f2B1f78C44db1381Da77B28d4B49eF349a93c5,False,True,0.016268174538246836,0.15,2.0,True,0.425,0.04496736682668948
6181320,,,,,550305.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.009991941511207327,0.15208333333333335,2.0,True,0.4239583333333333,0.07725589789479882
6184520,,,,,404861.0,True,0x7598047138307F52FCA61fCE6E489c2769C0Acd6,True,True,0.054944253312989536,0.16666666666666666,2.0,True,0.4166666666666667,0.0477523263782844
6185266,,,,,518601.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.011606152519790032,0.15,2.0,True,0.425,0.04388481801809021
6197357,,,,,445227.0,True,0x90d26fEC45754a9491535a7A4c9848bFb7ca1cD3,True,True,0.022224183012197685,0.15,2.0,True,0.425,0.02604403939527317
6291123,,,,,498586.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.014361227595826509,0.15,2.0,True,0.425,0.15390551969268282
6311521,,,,,302713.0,True,0x1376BfDF9c7bF1F76de51539d403Bf4FedCaB245,False,True,0.027371099069973134,0.19009920495139315,2.0,True,0.4049503975243034,0.25519739250326956
6314026,,,,,395367.0,True,0x26F0181CaDCe307678589BaCB1dd6624E547D55A,True,True,0.01165989020556574,0.15,2.0,True,0.425,0.0664331355686436
6317714,,,,,479172.0,True,0x4D3c5cF298eE549978057674e8efcF3E833369A2,False,True,0.10284233106398814,0.15,2.0,True,0.425,0.22050521684309576
6321350,,,,,456767.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.024443172435582267,0.15,2.0,True,0.425,0.04365927786245736
6325384,,,,,519976.0,True,0x92B0815C439BA02339D32f44E1cFD5F5d1E4883C,False,True,0.025032522969616975,0.15,2.0,True,0.425,0.2638920397436853
6327687,,,,,441828.0,True,0xc992a9F75Fc162B91a481EEf9aeC47465218C91A,True,True,0.03366576246735758,0.15,2.0,True,0.425,0.07414348915523307
6328320,,,,,550303.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.018638385777154716,0.15208333333333335,2.0,True,0.4239583333333333,0.03419469704108436
6380575,,,,,454805.0,True,0x98e8160A0003288d1777E79d70a0aaB309C789cE,True,False,0.04879008028430296,0.15,2.0,True,0.425,0.26527399573698435
6380793,,,,,557842.0,True,0x10630c8130e44eD22D30d0A05488a10B44797a93,True,True,0.06721727728182274,0.14,4.0,True,0.645,0.3466949388655534
6382148,,,,,496661.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.022949252763359893,0.15,2.0,True,0.425,0.6603752648543292
6394543,,,,,586287.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.047714883442657494,0.14,4.0,True,0.645,0.20739284876538594
6395937,,,,,454805.0,True,0x98e8160A0003288d1777E79d70a0aaB309C789cE,True,True,0.29597248419119687,0.15,2.0,True,0.425,0.2598966019257683
6396036,,,,,552642.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.09597042917518224,0.15208333333333335,2.0,True,0.4239583333333333,0.10256049887582552
6397120,,,,,586286.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.023358936713395468,0.14,4.0,True,0.645,0.14118866019405724
6405871,,,,,586280.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.08259864603026588,0.14,4.0,True,0.645,0.2559166069254309
6413683,,,,,442544.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.025359822274519134,0.15685785096363083,2.0,True,0.4215710745181846,0.5108308473997972
6413898,,,,,291600.0,True,0xAE8E389E2940D937f50De697f350DD86f8AEE93b,True,True,0.04157633755401633,0.14,4.0,True,0.645,0.4559800586845296
6414544,,,,,583665.0,True,0xbd14bB00cfcb670A5187Da2062c94d1E5d2f0169,True,True,0.11840648305513632,0.14,4.0,True,0.645,0.5754636817440791
6414705,,,,,584029.0,True,0x45dd7696CAE748f82669c002721E46d41f94E2c4,True,True,0.1941697983188594,0.14,4.0,True,0.645,0.23728091411324748
6419549,,,,,430398.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.04574578166776387,0.15685785096363083,2.0,True,0.4215710745181846,0.32633172052837395
6420739,,,,,583647.0,True,0x49C0A3c307b5A8Ea3403892D5Bc9027b6cC2343F,True,False,0.12488080110144689,0.14,2.0,True,0.43,0.9406981526207149
6421814,,,,,588530.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.03023267749754127,0.14,4.0,True,0.645,0.0949038346300194
6426117,,,,,399229.0,True,0xb745EeDa2dB353a3E649A3774Fa759533CAf49F8,True,True,0.19386018039178682,0.15,2.0,True,0.425,0.09514825287081737
6426377,,,,,586272.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.048334994734749746,0.14,4.0,True,0.645,0.41399117127406293
6427917,,,,,397286.0,True,0xa351B3117e76F1810c5857A68907aC8FCe2B7d20,True,True,0.02777487139522702,0.14,4.0,True,0.645,0.2564505308747365
6430916,,,,,552642.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.1979845893923575,0.15208333333333335,2.0,True,0.4239583333333333,0.20510394660803277
6432099,,,,,430392.0,True,0xae72F470Da5446005c756B08D3e916f7EA8E9B72,True,True,0.030682862604477727,0.16924587876969338,2.0,True,0.41537706061515334,0.11739802160915246
6432741,,,,,282599.0,True,0xEA19342eaCC5001722C7864B1a4C50BBb8F94df0,True,True,0.018652527080385364,0.19858799845662872,2.0,True,0.4007060007716856,0.24186375808179295
6435178,,,,,466229.0,True,0xeB8dBF1f9C2629729c53938db085A313Ed2efFAd,True,True,0.11965439314050554,0.15,2.0,True,0.425,0.11779034266220294
6439442,,,,,450061.0,True,0x1C4c91BC615841bA8e414d4F5BC307acb09646c0,False,True,0.1469279256874867,0.15,2.0,True,0.425,0.20553114090342076
6443669,,,,,441572.0,True,0x8Ad150eeE60Dd2519Bb2713cCec770B0fe07a1ae,False,True,0.03623887377237664,0.15,2.0,True,0.425,0.15273265076382395
6458082,,,,,573943.0,True,0x8387C8109b21b8cB463240d467C0E781771C62Fa,True,True,0.018338920528174946,0.1425,3.0,True,0.5716666666666668,0.14861599386391552
6459489,,,,,583665.0,True,0xbd14bB00cfcb670A5187Da2062c94d1E5d2f0169,True,True,0.07901392672790641,0.14,4.0,True,0.645,0.21336551156465103
6463083,,,,,403549.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.026124268835792955,0.1375,2.0,True,0.43125,0.3231627420689111
6463125,,,,,260854.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.01420531387653644,0.14,4.0,True,0.645,0.08369790373201384
6467026,,,,,395836.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.22151153317873334,0.15,2.0,True,0.425,0.3091678373506588
6467888,,,,,548755.0,True,0xc2E11bA3A515240Fc4D0f4a86B8BB79dF26f9F8c,False,True,0.4620692463546147,0.171759687395682,2.0,True,0.414120156302159,0.3444677578711879
6476921,,,,,484216.0,True,0xd9D3106bfa3f242BbCa1416D1Ccd95fE109c3CF8,True,True,0.011013119757361594,0.14,4.0,True,0.645,0.05698785009317522
6478783,,,,,405309.0,True,0x4892E52502CFdD675BeE1C26F5E4b76e2Aca84ba,False,False,0.06413197467308208,0.15,2.0,True,0.425,0.15311662406413226
6480009,,,,,422804.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.04100174665979799,0.15,2.0,True,0.425,0.11542284072470772
6484782,,,,,261060.0,True,0x9c69e7FCe961FD837F99c808aD75ED39a2c549Cb,False,True,0.011021548448263994,0.05,2.0,True,0.475,0.06487303843462935
6486599,,,,,581858.0,True,0x68C994c7c7BAcd5588C81156Bb821139aB8A42d0,True,True,0.060790045541682304,0.14,4.0,True,0.645,0.3385702872899518
6489016,,,,,588526.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.022536819435838844,0.14,4.0,True,0.645,0.23640853909149237
6489247,,,,,268561.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.04683307938498585,0.1375,2.0,True,0.43125,0.06240169143652933
6489281,,,,,290002.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.027078007160546112,0.155,3.0,True,0.5633333333333334,0.10974218988365739
6491680,,,,,412827.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.1723093397856881,0.1375,2.0,True,0.43125,0.28642963320681386
6492113,,,,,586288.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.025097791221774655,0.14,4.0,True,0.645,0.13309046372894687
6493713,,,,,598275.0,True,0x7486A3A5D5E744b2bC3D781f0CCe7Df196b3ED74,True,True,0.018492942772742105,0.14,4.0,True,0.645,0.10942749963298386
6495260,,,,,436172.0,True,0xF3a88FAE6Ffe731015FB53fB2fa193c9177f87E3,False,True,0.02302452183775456,0.15,2.0,True,0.425,0.14615847107844415
6495296,,,,,586278.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.10492845777248125,0.14,4.0,True,0.645,0.3166856337067567
6498338,,,,,268418.0,True,0xD5a0b399C63e2cE0E77DD32d81D8531a2b9eE6ec,True,True,0.028541801271157373,0.14,4.0,True,0.645,0.08833818536311237
6581723,,,,,422804.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.031597543073380176,0.15,2.0,True,0.425,0.12076039276226364
6585572,,,,,584029.0,True,0x45dd7696CAE748f82669c002721E46d41f94E2c4,True,True,0.006096630272563502,0.14,4.0,True,0.645,0.04519953987282994
6588143,,,,,332107.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.012980753398114385,0.164,2.6666666666666665,True,0.5225,0.06582963319118253
6588674,,,,,257581.0,True,0x207417bB9cab68286534543a1ABD697d25F71877,True,True,0.026726721859860584,0.16750912136237345,2.0,True,0.4162454393188133,0.16681503823211885
6589018,,,,,586274.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.010574013739725536,0.14,4.0,True,0.645,0.07277630341243115
6590206,,,,,596035.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.01834870406824242,0.14,4.0,True,0.645,0.08475434016751658
6595541,,,,,550303.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.025955910468605486,0.15208333333333335,2.0,True,0.4239583333333333,0.11735110057876749
6640712,,,,,585233.0,True,0x728cDdcE1dD14dae50A5BcBf852B9912A96aaa35,True,True,0.004333649434013722,0.14,4.0,True,0.645,0.06395722410637583
6647194,,,,,599489.0,True,0x24470B4C6CFD6901E382429243a533acE113B8A8,True,True,0.016718298604678702,0.14,4.0,True,0.645,0.06976567897821587
6657304,,,,,260942.0,True,0x45dd7696CAE748f82669c002721E46d41f94E2c4,True,True,0.022760040636591435,0.14,4.0,True,0.645,0.07682952174044978
6671739,,,,,450780.0,True,0x39cB89A82B401FA4941F304A3cdBdc1C51C77761,True,False,0.07610499499155346,0.15,2.0,True,0.425,0.03879982433374572
6674500,,,,,264805.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.01364762341752412,0.14,4.0,True,0.645,0.05429601761360203
6675141,,,,,480957.0,True,0x679acFA49c88142307576581d79F91c56FD60A6f,True,True,0.027097040130044176,0.15,2.0,True,0.425,0.07854843021800213
6676050,,,,,586211.0,True,0xd9D3106bfa3f242BbCa1416D1Ccd95fE109c3CF8,True,True,0.013546074800653243,0.14,4.0,True,0.645,0.11883852395560301
6685584,,,,,586280.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.02704708809171017,0.14,4.0,True,0.645,0.044166239342212844
6686258,,,,,604225.0,True,0xE0F5Cd816090Bf41332D117635684e0c5f76505e,True,True,0.011172383845080352,0.14,4.0,True,0.645,0.07106395362283403
6688123,,,,,405309.0,True,0x4892E52502CFdD675BeE1C26F5E4b76e2Aca84ba,False,False,0.07223575591869749,0.15,2.0,True,0.425,0.1246135450710907
6693081,,,,,584142.0,True,0xAE8E389E2940D937f50De697f350DD86f8AEE93b,True,True,0.01913506729687303,0.14,4.0,True,0.645,0.03198180437595624
6695828,,,,,403165.0,True,0x7B09D96d2692fF85d3cd04114D88d5884b1b23AD,True,True,0.014828416424779445,0.15,2.0,True,0.425,0.06615348192542823
6700625,,,,,586211.0,True,0xd9D3106bfa3f242BbCa1416D1Ccd95fE109c3CF8,True,True,0.02911233782995949,0.14,4.0,True,0.645,0.06415254956379539
6700774,,,,,486450.0,True,0xbC903584838678bEEc9902b744252822a6d546C2,True,True,0.012611766573441412,0.14,4.0,True,0.645,0.05911246529282619
6703775,,,,,596019.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.01626447761571955,0.14,4.0,True,0.645,0.05545731198862534
6711268,,,,,600142.0,True,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,False,False,0.011878768605467443,0.14,4.0,True,0.645,0.09831028036681971
6711679,,,,,395367.0,True,0x26F0181CaDCe307678589BaCB1dd6624E547D55A,True,True,0.04901002918624355,0.15,2.0,True,0.425,0.3017082621385095
6714488,,,,,591315.0,True,0x195e5BbcF011398fD599A11440A713181D4cf661,True,False,0.025729480448085585,0.14,4.0,True,0.645,0.04804482649000344
6714538,,,,,422448.0,True,0xb4560B49aed81FFa20A3e86fBF66ecbcae04fb22,True,True,0.0347973891115785,0.15,2.0,True,0.425,0.15669235372251386
6717766,,,,,599489.0,True,0x24470B4C6CFD6901E382429243a533acE113B8A8,True,True,0.01023096337470428,0.14,4.0,True,0.645,0.04928985672350755
6718741,,,,,596019.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.03508636764014078,0.14,4.0,True,0.645,0.03246394456667722
6721038,,,,,604550.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,False,0.021598864922055108,0.155,3.0,True,0.5633333333333334,0.10833837046105659
6722005,,,,,588491.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.007580606121160853,0.14,4.0,True,0.645,0.04431859538996825
6727215,,,,,616421.0,True,0xb8d3ca6ab51f106690c7Db06d3382bbBBda4AA42,False,False,0.14930489958167004,0.14,4.0,True,0.645,0.2981798916965776
6738345,,,,,669445.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.019205423832716312,0.14,4.0,True,0.645,0.07270637048111529
6738606,,,,,586272.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.021192414171010775,0.14,4.0,True,0.645,0.04147409880904972
6742738,,,,,654023.0,True,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,False,False,0.03342494588890388,0.14,4.0,True,0.645,0.08063228919108288
6747095,,,,,588489.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.011116497027183052,0.14,4.0,True,0.645,0.11380129730864008
6754897,,,,,588526.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.015388046867511933,0.14,4.0,True,0.645,0.060252871357674244
6770963,,,,,586273.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.03317843225467195,0.14,4.0,True,0.645,0.15184628895623356
6774095,,,,,588526.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.013292829272577217,0.14,4.0,True,0.645,0.04679433968714386
6778452,,,,,430398.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.012394856483970608,0.15348628077090468,2.1538461538461537,True,0.4534894924441582,0.06718407176210899
6780994,,,,,586282.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.012114536762933349,0.14,4.0,True,0.645,0.05084744710259661
6793889,,,,,526419.0,True,0xe02a802E96446e904994Aa3D337B4B687ebB7303,True,True,0.011595617125471672,0.15,2.0,True,0.425,0.03333549562200428
6796156,,,,,675876.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.014144204138815971,0.14,4.0,True,0.645,0.10047972447005814
6798066,,,,,329465.0,True,0xc2E11bA3A515240Fc4D0f4a86B8BB79dF26f9F8c,False,True,0.018122124354765023,0.171759687395682,2.0,True,0.414120156302159,0.09393555175536035
6798365,,,,,596035.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.01915929950108844,0.14,4.0,True,0.645,0.3090189050484957
6803459,,,,,629432.0,True,0xa166e10e3966367235EB074AED1CC09E546a2092,True,True,0.030861499133149683,0.14,4.0,True,0.645,0.09045727194339591
6805939,,,,,675869.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.013224161154539964,0.14,4.0,True,0.645,0.05637680307300131
6807995,,,,,615886.0,True,0xa2DE30D3BF69d3fc6864eA4db92276B8378f67BF,True,False,0.015454181542377892,0.14,4.0,True,0.645,0.04405441578260318
6809717,,,,,442551.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.008879495980367086,0.15348628077090468,2.1538461538461537,True,0.4534894924441582,0.039880014803660345
6812458,,,,,606018.0,True,0xf3DB7aC07BcCd5EbF20eB67ACedFC673C4A1fb75,True,True,0.012178938394582704,0.14,2.0,True,0.43,0.04246585913402685
6821214,,,,,266966.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.01838358131684025,0.14,4.0,True,0.645,0.07925230939226431
6821942,,,,,405309.0,True,0x4892E52502CFdD675BeE1C26F5E4b76e2Aca84ba,False,False,0.18531898187384555,0.15,2.0,True,0.425,0.17380120950216468
6822675,,,,,675963.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.02437336969314152,0.14,4.0,True,0.645,0.12628291867722516
6827998,,,,,547051.0,True,0xe02a802E96446e904994Aa3D337B4B687ebB7303,True,True,0.021020111477602448,0.15,2.0,True,0.425,0.1530040941933624
6850591,,,,,526419.0,True,0xe02a802E96446e904994Aa3D337B4B687ebB7303,True,True,0.0285775721136282,0.15,2.0,True,0.425,0.05733295844407491
6861642,,,,,675954.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.0220228773295999,0.14,4.0,True,0.645,0.0782618800066903
6868218,,,,,653620.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.010242347375161864,0.164,2.6666666666666665,True,0.5225,0.06705753754818942
6868308,,,,,609894.0,True,0xb2434A63ea229716BcEd8338bf177412d54618d5,False,True,0.014841941660318336,0.14,4.0,True,0.645,0.35792318252663174
6868618,,,,,583666.0,True,0xbd14bB00cfcb670A5187Da2062c94d1E5d2f0169,True,False,0.029202676719613407,0.14,4.0,True,0.645,0.3776141831734348
6874334,,,,,596028.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.07966777531278232,0.14,4.0,True,0.645,0.04637144466474676
6875621,,,,,596025.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.019052033940618922,0.14,4.0,True,0.645,0.13579720917144827
6876643,,,,,268561.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,False,0.03918916222165196,0.14636363636363636,3.2,True,0.586875,0.18171873604647268
6878293,,,,,260854.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.021297476087932875,0.14,4.0,True,0.645,0.09454956980347072
6881360,,,,,454805.0,True,0x98e8160A0003288d1777E79d70a0aaB309C789cE,True,False,0.01429128358433346,0.15,2.0,True,0.425,0.041652815343664766
6909733,,,,,619933.0,True,0x42B7001cc7FF472f1bd871876cc485b8d12975A8,True,True,0.011082615535389518,0.14,4.0,True,0.645,0.11717771339960685
6911979,,,,,292479.0,True,0xd62C207e0691fc900b802c24211e28e6955E6227,True,True,0.03148335166019811,0.14,4.0,True,0.645,0.16949524564032462
6917423,,,,,552644.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.01705363999266428,0.15208333333333335,2.0,True,0.4239583333333333,0.029528701725435837
6920597,,,,,586287.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.12591946953633434,0.14,4.0,True,0.645,0.7867445170577785
6921244,,,,,669445.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.05558931481454272,0.14,4.0,True,0.645,0.09749069488374704
6922060,,,,,584142.0,True,0xAE8E389E2940D937f50De697f350DD86f8AEE93b,True,True,0.020477718317726584,0.14,4.0,True,0.645,0.07566536977623058
6926245,,,,,618820.0,True,0xF3B06771c0b76b0d52fCb74b5e924745cbf3A9C1,True,False,0.023155506413183296,0.14,4.0,True,0.645,0.1037936906856805
6926399,,,,,596035.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.04683174183809599,0.14,4.0,True,0.645,0.16947325992477677
6929646,,,,,687267.0,True,0x44F3E8dcaB930E5785db933a2870579aaee91732,True,False,0.06056648117957981,0.14,4.0,True,0.645,0.10141745448528973
6931132,,,,,399229.0,True,0xb745EeDa2dB353a3E649A3774Fa759533CAf49F8,True,True,0.010111114036646848,0.14,4.0,True,0.645,0.06945491642558947
6941177,,,,,257581.0,True,0x207417bB9cab68286534543a1ABD697d25F71877,True,True,0.009211935110308874,0.16750912136237345,2.0,True,0.4162454393188133,0.06903821603369385
6944853,,,,,581858.0,True,0x68C994c7c7BAcd5588C81156Bb821139aB8A42d0,True,False,0.0910175401388912,0.14,4.0,True,0.645,0.10840721792904279
