slot,lost_eth_bid_estimate,lost_eth_nobid_neighborestimate,lost_eth_nobid_avgestimate,lost_eth_bad_recipient,max_bid,max_bid_relay,mev_reward,mev_reward_relay,proposer_index,is_rocketpool,node_address,in_smoothing_pool,correct_fee_recipient,priority_fees,avg_fee,eth_collat_ratio,is_vanilla,reth_portion,temp,proxy_max_bid
5383994,0.012348209839309404,,,,0.05277800006730206,Flashbots,,,333034.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.017347696219626313,0.1894356974416079,2.0,True,0.40528215127919603,,0.03452031702663521
5384636,,0.15741449815574188,0.04059319650440473,,,,,,397929.0,True,0xbA13F8ca237B16F654E0Aea1f8F434ECc9c0214b,True,True,0.01003130074815128,0.15,2.0,True,0.425,,0.41989651243750165
5385215,0.004026542839520674,,,,0.02962024167385616,Flashbots,,,269864.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.017310760917643504,0.15449811699750418,2.0,True,0.4227509415012479,,0.06236402690733882
5385456,0.02173114184167964,,,,0.061072638979153805,Flashbots,,,265550.0,True,0xb89dc2A12dcCC64FF60072fBE1786fA68B5450DB,True,True,0.0078280033608807,0.08505580439874863,2.0,True,0.4574720978006257,,0.045195423566976776
5385855,0.004843544039407562,,,,0.036431255127336,Flashbots,,,332615.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.021054990952071643,0.1894356974416079,2.0,True,0.40528215127919603,,0.04876530094158244
5385993,,,,0.11054368383293715,,,,,332657.0,True,0x533Ac1cE767a6203dD6fc9031DBafD84FcEd3E40,True,False,0.0246013071671276,0.16163731837278753,2.0,True,0.41918134081360625,,0.2910802871639141
5386476,,,,0.022054990740054476,0.05727943872205662,Flashbots,,,369129.0,True,0xCb19C7148584322867912457E99722453846b42c,False,False,0.046439000512751225,0.15,2.0,True,0.425,,0.06559492471449237
5386772,0.016422371976897967,,,,0.06659228105213949,Flashbots,,,313259.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.019810519163367016,0.1894356974416079,2.0,True,0.40528215127919603,,0.04536612388027559
5386919,0.025427646394135976,,,,0.10429802336193036,Flashbots,,,332225.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.031751448003483625,0.1894356974416079,2.0,True,0.40528215127919603,,0.3782935455061103
5386995,,0.006141940281931174,0.016397670045661793,,,,,,450061.0,True,0x1C4c91BC615841bA8e414d4F5BC307acb09646c0,False,True,0.06696195123931115,0.15,2.0,True,0.425,,0.08986232109681383
5387334,,,,0.02326311566565714,0.05936937731317499,Flashbots,,,262817.0,True,0xb15874BDCBa04d873cBf79bD8F12606e9A5Ca079,True,False,0.053406173862990285,0.13499984407909627,2.0,True,0.43250007796045187,,0.12922680555981547
5387489,0.026640543557152813,,,,0.09801187350866793,Flashbots,,,373104.0,True,0x16f5efdfD8baB94599D21b779e1a83992e876cd4,False,True,0.02611328498149339,0.15,2.0,True,0.425,,0.08499754973897071
5387568,0.00943482151920374,,,,0.04799342350538276,Flashbots,,,307539.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.020201503068224234,0.1894356974416079,2.0,True,0.40528215127919603,,0.05132240366141361
5387869,,,,0.021388547226905554,0.055548605514142445,Flashbots,,,433071.0,True,0xbCD593d534082b924a746D3264dABE4cA8219401,True,False,0.052340364645766246,0.15,2.0,True,0.425,,0.3016979601574083
5388024,,0.04303519531066267,0.036547300596207095,,,,,,303022.0,True,0x1De3626d6fc2d7c14AF8020B5E8A0c3371D9195D,False,True,0.01773115018436058,0.16761595702860344,2.0,True,0.4161920214856983,,0.1337041062000817
5388784,0.06350281237283255,,,,0.23073342260235258,Flashbots,,,354451.0,True,0xCc00b35a6bb67C54B174058C809Ec838f360Dd88,True,True,0.056645348260903415,0.16660132153040444,2.0,True,0.4166993392347978,,0.5073577299200273
5389148,0.0759167892357991,,,,0.24137828702229552,Eden Network,,,436229.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.03910614643738081,0.15449811699750418,2.0,True,0.4227509415012479,,0.10715473168552053
5389347,,0.029676410913677044,0.03287539466275975,,,,,,422359.0,True,0x9FEF46c2e08aA0627f03B8402000ddfC8fbd42Af,True,True,0.028190834493198293,0.15,2.0,True,0.425,,0.10818953128190156
5390105,0.005751179778529357,,,,0.034395885419495585,Flashbots,,,262939.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.017557846581416982,0.15449811699750418,2.0,True,0.4227509415012479,,0.3931826578517051
5390272,0.003637233898845089,,,,0.034459326510169135,Flashbots,,,314330.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.022244930594975995,0.1894356974416079,2.0,True,0.40528215127919603,,0.4454562273432982
5390866,0.00576307262407524,,,,0.03359219186991012,Flashbots,,,285360.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.016801583279681735,0.15449811699750418,2.0,True,0.4227509415012479,,0.03179850239453232
5390904,,,,0.007954299260964139,0.02143863197405062,Flashbots,,,312971.0,True,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,False,False,0.018508121507828823,0.18094011356361642,2.0,True,0.4095299432181918,,0.022401118154704434
5391216,,,,0.044856499322369035,,,,,344590.0,True,0x16d5EcA149558AC49CAC52ECe17ba7796b06FC53,True,False,0.01635427713338611,0.15,2.0,True,0.425,,0.03115496135528954
5391378,,,,0.04559996797747704,,,,,457479.0,True,0x751683968FD078341C48B90bC657d6bAbc2339F7,True,False,0.017935371872623153,0.13591177719196929,2.0,True,0.43204411140401533,,0.039656893614872034
5391804,0.03610388972527367,,,,0.10225215237549101,Flashbots,,,308703.0,True,0xFF0DE408D201b913837Ff5Be08815b7655B5d6da,True,True,0.002378805594661715,0.2,2.0,True,0.4,,0.07527394181915098
5391833,0.015609233734452357,,,,0.04533709106786798,Flashbots,,,265553.0,True,0xb89dc2A12dcCC64FF60072fBE1786fA68B5450DB,True,True,0.006953928499258952,0.08505580439874863,2.0,True,0.4574720978006257,,0.058432411649944685
5391947,0.026820570549694174,,,,0.07167915115128333,Flashbots,,,462533.0,True,0xE742540DE72137c80163c4B7c8BE8AfdA8172B83,False,True,0.001832740091696743,0.15,2.0,True,0.425,,0.08637105041214009
5392203,0.04034415408193008,,,,0.12179104289716775,Flashbots,,,314566.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.010794553131172516,0.1894356974416079,2.0,True,0.40528215127919603,,0.05975577407932695
5392468,,,,0.04804510408625185,0.11164424289617715,Flashbots,,,263113.0,True,0x708B3E31Df38e1e7f6c87Fe5E6B079a5f45D6ccd,True,False,0.03191522756898533,0.05,2.0,True,0.475,,0.11589329747119957
5392601,0.05514050728687691,,,,0.16469004167393897,Eden Network,,,267618.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.01877347841622056,0.15449811699750418,2.0,True,0.4227509415012479,,0.11113611950769668
5392849,,0.0022414388455617397,0.0312975489126951,,,,,,413006.0,True,0x2337b31A8E6c402677c94973A71Ec34a6b719bd4,False,True,0.03190341272864453,0.15,2.0,True,0.425,,0.041035493453473
5392981,0.013428465664090814,,,,0.060716834619705375,Flashbots,,,436214.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.0232438276457806,0.15449811699750418,2.0,True,0.4227509415012479,,0.055905320342881114
5393540,,,,0.008262479480971543,0.02180265335702926,Flashbots,,,273576.0,True,0xF307c85EE39AADD4182894e829e887f351e360D9,True,False,0.020800378992290577,0.16341158992282778,2.0,True,0.4182942050385861,,0.16789966648725993
5393857,,0.40791059025207055,0.0455291415864593,,,,,,265061.0,True,0xa9C6fb4E6F0EE89Debf87DdDEBF44Db88bA5f3d6,True,True,0.0,0.1372538888875885,2.0,True,0.43137305555620575,,1.0437410632501998
5393866,0.011122408973434611,,,,0.06865731417085615,Flashbots,,,436226.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.03589263545661477,0.15449811699750418,2.0,True,0.4227509415012479,,0.16674293732429607
5393989,,,,0.018730792829087718,0.04864610068145589,Flashbots,,,425940.0,True,0xA1bA6a3bF450A2EA96C5F92B1d4D4e6401C717Ea,True,False,0.04282798815885192,0.15,2.0,True,0.425,,0.07111729711875799
5394136,0.0118856977112414,,,,0.05298483422982328,Flashbots,,,314543.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.018676294294603515,0.1894356974416079,2.0,True,0.40528215127919603,,0.06171365032889182
5394950,0.0214619409278775,,,,0.08829894281021873,Flashbots,,,313252.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.02704162986355539,0.1894356974416079,2.0,True,0.40528215127919603,,0.07880236393414446
5395003,0.01316249897946219,,,,0.06450805833458638,Flashbots,,,436138.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.027307738413574933,0.15449811699750418,2.0,True,0.4227509415012479,,0.07720785201833046
5395295,0.02079401578258665,,,,0.0756341419600025,Flashbots,,,267926.0,True,0x56ECCf730D31bC0d752b3e179D845C2A64cD1D44,True,True,0.018389940542693144,0.17044882475617937,2.0,True,0.4147755876219103,,0.1216232843684345
5395714,0.003535484341619441,,,,0.06045133693661767,Flashbots,,,332228.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.046044262519485867,0.1894356974416079,2.0,True,0.40528215127919603,,0.08900118658892382
5395881,0.016760454668239687,,,,0.07291034235230254,Flashbots,,,347144.0,True,0x6ed46E3c84fbed89A1A423754A1116089Ab16Ff0,False,True,0.0266190370974084,0.15,2.0,True,0.425,,0.1502904829438403
5396046,0.005458716461831405,,,,0.03611462175412829,Flashbots,,,460978.0,True,0x9A8dc6dcD9fDC7efAdbED3803bf3Cd208C91d7C1,True,True,0.019875130396280347,0.15,2.0,True,0.425,,0.036976371894149394
5396138,,0.014665196831042088,0.03536188063232383,,,,,,456767.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.022340279270694575,0.15,2.0,True,0.425,,0.06274591946044468
5396147,0.002230098864993493,,,,0.05083161252918941,Flashbots,,,288988.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.04054990294212414,0.1894356974416079,2.0,True,0.40528215127919603,,0.07749608078462111
5396386,0.002369547818677086,,,,0.03168631541400136,Flashbots,,,314544.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.022860544581244546,0.1894356974416079,2.0,True,0.40528215127919603,,0.031900495156111174
5396548,0.016261100190521342,,,,0.059830616471848466,Flashbots,,,306701.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.014082502747220026,0.1894356974416079,2.0,True,0.40528215127919603,,0.039384341724927094
5396900,0.034598033242586014,,,,0.09841631471239942,Flashbots,,,287745.0,True,0xaD2Bf569034A0006ac13A5Cfb3BB56320FA87D4E,True,True,0.011653508253441063,0.10726070279807491,2.0,True,0.44636964860096257,,0.0792109535874053
5397194,,,,0.009429918780896412,0.02427836085060267,Flashbots,,,276142.0,True,0xbfaf9BFa09F26EF8104A6d5FF09afdCC9300E5bc,True,False,0.02214978796940087,0.1425685881439163,2.0,True,0.42871570592804187,,0.03148288911784196
5397533,,0.011588047104081135,0.03908854123234822,,,,,,432104.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.012823586557013818,0.15685785096363083,2.0,True,0.4215710745181846,,0.04449468899872513
5397550,,,,0.06793346038760638,0.1764312906458082,Flashbots,,,429119.0,True,0x46f543ab65DA23B4C61436DB11e05676ACF6b206,True,False,0.03346036769767856,0.15,2.0,True,0.425,,0.0914911136404194
5397649,0.005749249575247002,,,,0.036527002753960425,Flashbots,,,436124.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.01949316468384502,0.15449811699750418,2.0,True,0.4227509415012479,,0.04825143379712702
5398247,0.006007579691748031,,,,0.0236381500063784,Flashbots,,,272936.0,True,0x4C685d099b6E181A2774D210Ce690D98EEBF114c,False,True,0.007040639565052924,0.16416750332003177,2.0,True,0.4179162483399841,,0.024616345080333207
5398761,,,,0.011182736166920433,0.029042898206923625,Flashbots,,,429407.0,True,0xd3C7c34E80bee3977B0b60c835a29e0DC14F4b7d,True,False,0.028303168153932693,0.15,2.0,True,0.425,,0.04602111060904906
5399131,0.0057474465305434935,,,,0.028362104758787785,Flashbots,,,312084.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.011514188027733383,0.1894356974416079,2.0,True,0.40528215127919603,,0.03283946972081325
5399395,,0.007959428949588086,0.03705406342156285,,,,,,416503.0,True,0x315621eC6341b4181Cba6e31844D0dcaaF628463,True,True,0.018358672707779248,0.15,2.0,True,0.425,,0.04093544098406031
5399551,,0.00972231206604123,0.03910828103754116,,,,,,270508.0,True,0x6CE82a2FEB8baB345D14f7a955d2daaE4fF9d83F,True,True,0.008475475394259411,0.19421877595460377,2.0,True,0.4028906120226981,,0.03599066795523894
5399859,0.002362148527336149,,,,0.027657148437748788,Flashbots,,,354457.0,True,0xCc00b35a6bb67C54B174058C809Ec838f360Dd88,True,True,0.019388145165914503,0.16660132153040444,2.0,True,0.4166993392347978,,0.03383034093476383
5399892,,,,0.015355115646953655,0.03645291563814137,Flashbots,,,263696.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.02762599145862727,0.07010990696743687,2.0,True,0.46494504651628155,,0.03447845811243771
5399952,0.0022027084934249453,,,,0.022223927292760574,Flashbots,,,332249.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.014699460791704852,0.1894356974416079,2.0,True,0.40528215127919603,,0.027528234007431006
5400259,0.007683913181982291,,,,0.0415864503755369,Flashbots,,,324773.0,True,0x6109be321E35104f52aFf32F47AD597cA361e4Fd,True,True,0.01846676015318463,0.2,2.0,True,0.4,,0.03865260751121919
5400344,,,,0.008976036478562658,0.023311836196196232,Flashbots,,,399080.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.020745227936523093,0.15,2.0,True,0.425,,0.03309097465063885
5400633,,,,0.016753652428736374,0.03977303021723784,Flashbots,,,261347.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.028857235948619848,0.07010990696743687,2.0,True,0.46494504651628155,,0.03348557302626991
5400768,0.004392249372571058,,,,0.03687742070372435,Flashbots,,,307542.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.022572740641116345,0.1894356974416079,2.0,True,0.40528215127919603,,0.03866101694172879
5401046,0.009605331412617749,,,,0.049814802037241895,Flashbots,,,312065.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.021430918835005502,0.1894356974416079,2.0,True,0.40528215127919603,,0.06339024726307158
5401188,0.007802851646006011,,,,0.04643017243961696,Flashbots,,,405978.0,True,0xb44543524B633D665Fa54BE16FA408E70774D270,True,True,0.023705213408474046,0.15,2.0,True,0.425,,0.10722330775753051
5401462,,,,0.02145692396449239,0.05503480524368187,Flashbots,,,445463.0,True,0xBF4eDA607d85d5C524154cC96352E87244F71F66,True,False,0.02282664274949075,0.13932175045438291,2.0,True,0.43033912477280856,,0.07875737853774456
5402169,,,,0.02349166882096152,0.06101066287302326,Flashbots,,,442168.0,True,0xBfC76C6eDC762d0E2885371A8FF32776DF05B8E1,False,False,0.02645347508630682,0.15,2.0,True,0.425,,0.07209953507332716
5403213,,-0.004486449808592306,0.025785908448796326,,,,,,290136.0,True,0x7990E3d38279931BE8f396B5dAc50F0765AD9f9f,True,True,0.048238558894473614,0.10006480904430087,2.0,True,0.4499675954778496,,0.04223923359544656
5403368,0.019519113766473126,,,,0.07062641371752457,Flashbots,,,332239.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.01582441480076532,0.1894356974416079,2.0,True,0.40528215127919603,,0.13118823606763338
5403372,0.00831807725525398,,,,0.03771336304499839,Flashbots,,,268297.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.014491528391784012,0.15449811699750418,2.0,True,0.4227509415012479,,0.06954879973594832
5403487,0.39195178475669024,,,,1.0372008303386786,Flashbots,,,436092.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.01253861629302809,0.15449811699750418,2.0,True,0.4227509415012479,,0.5037061171611665
5403577,0.008606393856015486,,,,0.02389530511886163,Flashbots,,,337317.0,True,0xf2FEEf7Ad3F9BA8964b381Bb3516b9070833d4c8,False,True,0.001398359234420347,0.15,2.0,True,0.425,,0.08503184179051237
5403749,0.015857157157056153,,,,0.09378070927575907,Flashbots,,,313250.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.04583734513315136,0.1894356974416079,2.0,True,0.40528215127919603,,0.07481728805594196
5403893,0.0022320898511098666,,,,0.02417165357668751,Flashbots,,,256321.0,True,0x3534f8AB9f7b412373D7D990ccC2f69AC04b2078,True,True,0.01664708811227866,0.15,2.0,True,0.425,,0.05071117554694101
5404166,0.012394867735915248,,,,0.03228643964280933,Flashbots,,,261066.0,True,0xD9a9e83f71f63C2B9677b24380ccA030039A3A43,True,True,0.003156449633349898,0.05,2.0,True,0.475,,0.05029125087731501
5405547,0.0005605819402943039,,,,0.021942942669657177,Flashbots,,,256451.0,True,0xCc00b35a6bb67C54B174058C809Ec838f360Dd88,True,True,0.018534602835840908,0.16660132153040444,2.0,True,0.4166993392347978,,0.035677232506776464
5405580,0.00749086797780203,,,,0.03770367580889213,Flashbots,,,288236.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.015675728561627383,0.1894356974416079,2.0,True,0.40528215127919603,,0.02788988797411857
5406282,,0.007634069468076016,0.0409947058554869,,,,,,260662.0,True,0x52ECDF3a2ea35A504914F723a181224A94cCA3f2,True,True,0.014453214046175984,0.09992238030820429,2.0,True,0.45003880984589784,,0.03467660162146792
5406324,0.0002897239430172687,,,,0.014939616254812684,Flashbots,,,431731.0,True,0x42B7001cc7FF472f1bd871876cc485b8d12975A8,True,True,0.01285330838760484,0.15,2.0,True,0.425,,0.025290844419869063
5406449,0.012884089988308457,,,,0.037081054645024904,Flashbots,,,299142.0,True,0x92da5AfedbbdF2aB6Ba5b625Cb6b8cdC129DB1C7,True,True,0.00177573415732365,0.1901638672401672,2.0,True,0.4049180663799164,,0.04610423751104522
5407084,0.06592785957125037,,,,0.1866341051174884,Flashbots,,,331348.0,True,0xC446cB2D6E47aFdc1950CCF3040F1a58B79c03DE,True,True,0.004267345595567388,0.2,2.0,True,0.4,,0.19610688394117093
5407116,0.0035403549046857568,,,,0.0347145727972809,Flashbots,,,312073.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.022715219798382657,0.1894356974416079,2.0,True,0.40528215127919603,,0.03933516167280663
5407229,0.00918359340236851,,,,0.031072252002929752,Flashbots,,,315178.0,True,0x6D52374f01C0EeF7bD8ECe5a69b93fb7d61c5721,False,True,0.00519189331774822,0.2,2.0,True,0.4,,0.26013813495654325
5408144,0.005628011566139623,,,,0.0304558124721052,Flashbots,,,271083.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.014279563830708648,0.15449811699750418,2.0,True,0.4227509415012479,,0.1020155721460164
5408239,0.007823314619209869,,,,0.02917798644477551,Flashbots,,,314064.0,True,0x0F986F18A9875F467cB2E2Ab7e1EaA3A70E74079,True,True,0.007750977519267787,0.16255324799981874,2.0,True,0.41872337600009063,,0.10388832479505294
5408355,,,,0.01539712948603625,0.03998817978596014,Flashbots,,,399086.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.007438225901377145,0.15,2.0,True,0.425,,0.05449221716382558
5408607,,,,0.2216684120714401,0.5756992771165538,Flashbots,,,442793.0,True,0x8990D7555Fee1e164b8CB09A6fA51Aa616f32618,True,False,0.535302637719269,0.15,2.0,True,0.425,,0.20271951551589365
5408933,,0.026376862807042205,0.04205481102077829,,,,,,299527.0,True,0x1De3626d6fc2d7c14AF8020B5E8A0c3371D9195D,False,True,0.004498050700831801,0.16761595702860344,2.0,True,0.4161920214856983,,0.07491845885843133
5409193,,,,0.012620888915032557,0.032147606539593095,Flashbots,,,429774.0,True,0xbd14bB00cfcb670A5187Da2062c94d1E5d2f0169,True,False,0.011973462035012228,0.13333332068250525,2.0,True,0.4333333396587474,,0.07523567198588209
5409323,,,,0.0174026165416229,0.04519666861564393,Flashbots,,,357671.0,True,0xB5C136A0cfb99C93473b085783E243956Dd4047C,True,False,0.04052110777215915,0.15,2.0,True,0.425,,0.07090845942086042
5409935,0.00026054359811121427,,,,0.01643725721954461,Flashbots,,,483218.0,True,0xf73a31f573B31045653bBC4D3186709C63537778,True,True,0.014278802613240408,0.15,2.0,True,0.425,,0.03685458747990098
5410022,0.04103654061800689,,,,0.12650447304580986,Flashbots,,,332605.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.013356426144255048,0.1894356974416079,2.0,True,0.40528215127919603,,0.0719340864512477
5410025,0.006431995503890882,,,,0.020718041535541937,Flashbots,,,266979.0,True,0x1c761d1fDEC934E2E8507c3cCD42bdD8610D0F2C,True,True,0.00269016781726366,0.2,2.0,True,0.4,,0.06903983980967732
5410223,,,,0.02109067003136881,0.053699695449903315,Ultra Sound,,,261249.0,True,0x1EFF6b29320Dd155a0A7F015bdfa80d490902B5D,True,False,0.04512939597985866,0.13297952410452357,2.0,True,0.43351023794773824,,0.047948671788014305
5410822,0.052100651835877206,,,,0.15988006512734185,Flashbots,,,314553.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.016294311624190965,0.1894356974416079,2.0,True,0.40528215127919603,,0.09071132549110773
5411053,,,,0.011226650746038883,0.02917614175299008,Eden Network,,,430172.0,True,0xE0536E3815BDc6A144F99975b0B76CDCaa70121D,True,False,0.02155309340444418,0.1505591324994097,2.0,True,0.42472043375029517,,0.04474763096078842
5411374,0.030189051591766013,,,,0.0834007067281872,Flashbots,,,273548.0,True,0x771F10aB03ACE0EfB3D7BB0bf5bCb93c6f1000eD,True,True,0.00366970640378086,0.16012938873888785,2.0,True,0.4199353056305561,,0.0719369568295785
5411459,,,,0.013897278167074926,0.03596246403148196,Flashbots,,,357672.0,True,0x9060Cc7200BD2Aa6f7a68E8D5CC57BCc12B93853,True,False,0.01361174926391636,0.14691734969225437,2.0,True,0.42654132515387283,,0.028853417724141055
5411866,,,,0.04559996797747704,,,,,279389.0,True,0x751683968FD078341C48B90bC657d6bAbc2339F7,True,False,0.012611980474475688,0.13591177719196929,2.0,True,0.43204411140401533,,0.04620159776713873
5411933,0.018815369661907774,,,,0.0715562629173249,Flashbots,,,267677.0,True,0xCc00b35a6bb67C54B174058C809Ec838f360Dd88,True,True,0.019675283955518832,0.16660132153040444,2.0,True,0.4166993392347978,,0.05787289205804865
5412136,,0.005431751952786897,0.03908504935302599,,,,,,264805.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.017777142954324684,0.10935090917099481,2.0,True,0.4453245454145026,,0.03308504716796259
5412845,0.002644590151413704,,,,0.025657798629409045,Flashbots,,,436090.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.016989814288659946,0.15449811699750418,2.0,True,0.4227509415012479,,0.026844325648109273
5412880,0.0028504968265852387,,,,0.0270697425593786,Flashbots,,,306329.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.017491314592034433,0.1894356974416079,2.0,True,0.40528215127919603,,0.03311851759914714
5413046,0.006245214052399468,,,,0.0293846017160401,Flashbots,,,431673.0,True,0x1996aD1B5602E025966d44af0b239915aAe17a90,True,True,0.012515622715276556,0.11454807002433577,2.0,True,0.4427259649878321,,0.035091241726997555
5413461,0.009416844794228519,,,,0.04767284437511424,Blocknative,,,268304.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.020915541938796234,0.15449811699750418,2.0,True,0.4227509415012479,,0.07378678564808087
5413920,,0.010340373382365617,0.04071557801070705,,,,,,302357.0,True,0x6CE82a2FEB8baB345D14f7a955d2daaE4fF9d83F,True,True,0.004486062573006233,0.19421877595460377,2.0,True,0.4028906120226981,,0.0332805173961099
5414111,0.002265805269475794,,,,0.026387344338805196,Flashbots,,,299575.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.018315752405604017,0.1894356974416079,2.0,True,0.40528215127919603,,0.035879920547004354
5414274,-0.00037021068681790343,,,,0.021197443906734614,Flashbots,,,354454.0,True,0xCc00b35a6bb67C54B174058C809Ec838f360Dd88,True,True,0.020092922105221768,0.16660132153040444,2.0,True,0.4166993392347978,,0.02922601971326845
5414443,,0.014959997126188933,0.040020832792123026,,,,,,469372.0,True,0x36542BcC7f8E41411bEE40B878182F57F006BCfb,False,True,0.011378038894696477,0.15,2.0,True,0.425,,0.051411697095475974
5414533,,,,0.04552914158645929,,,,,267935.0,True,0xa9C6fb4E6F0EE89Debf87DdDEBF44Db88bA5f3d6,True,False,0.020289106928920993,0.1372538888875885,2.0,True,0.43137305555620575,,0.031720473563319196
5414744,0.0019048587917870707,,,,0.022788210983531423,Flashbots,,,427950.0,True,0x1F691C24D104B6993F03EB3C36d2Cc95EAa42063,True,True,0.01616367053558787,0.15,2.0,True,0.425,,0.03171357619571711
5414957,,0.04483583084739189,0.029546717227486797,,,,,,332107.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.031677911219210146,0.2,2.0,True,0.4,,0.15868705104421194
5415034,0.008194480468767284,,,,0.024507123365515537,Flashbots,,,395050.0,True,0x4215b72Be9193704Ca25287DE1Bd4bdd18e66f91,True,True,0.002921863046841815,0.15,2.0,True,0.425,,0.041611563796589604
5415310,0.011578902772417545,,,,0.03354340324246803,Flashbots,,,404830.0,True,0x55309De52662b3a0727DC64F4f4D63E224045984,False,True,0.003145216330551212,0.15,2.0,True,0.425,,0.05733443842804809
5417084,0.021153712770818917,,,,0.08510819880351307,Flashbots,,,306702.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.024911403052410738,0.1894356974416079,2.0,True,0.40528215127919603,,0.08909864921922837
5417814,,,,0.04559996797747705,,,,,256316.0,True,0x751683968FD078341C48B90bC657d6bAbc2339F7,True,False,0.028415104198304723,0.13591177719196929,2.0,True,0.43204411140401533,,0.03183960240878145
5417990,0.0017554561397833202,,,,0.023737244032114992,Flashbots,,,469865.0,True,0xCC1fC2Fcf6B3B45F76a69E82CCeDb75a2BbD727C,False,True,0.017375012307939613,0.15,2.0,True,0.425,,0.05698334716703867
5418323,0.01467642934727433,,,,0.05666732057361772,Flashbots,,,308931.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.015126659570311517,0.1894356974416079,2.0,True,0.40528215127919603,,0.04176391556384218
5418677,0.0019157623230484568,,,,0.014360875036789811,Flashbots,,,310481.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.00828369891370726,0.1894356974416079,2.0,True,0.40528215127919603,,0.07861330558020663
