slot,max_bid,max_bid_relay,mev_reward,mev_reward_relay,proposer_index,is_rocketpool,node_address,in_smoothing_pool,correct_fee_recipient,priority_fees,avg_fee,eth_collat_ratio,is_vanilla,reth_portion,temp
5992717,,,,,397931.0,True,0x0ccdDA6523B8BCAE8B3Ab407623EE073495C5ee0,True,True,0.015473888978580104,0.15,2.0,True,0.425,
5992801,,,,,442544.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.042969043532857826,0.15685785096363083,2.0,True,0.4215710745181846,
5992963,,,,,545647.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.03097022464455183,0.15,2.0,True,0.425,
5995194,,,,,261383.0,True,0x5111817277151611310ccd2aa2873ff0081F316f,True,True,0.03245260129138814,0.12000000023798399,2.0,True,0.439999999881008,
5996922,,,,,525922.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.02336436508190171,0.15,2.0,True,0.425,
6000433,,,,,472721.0,True,0x4680B01D48f107928Dc75C3Ae5C8296D8cB0b5f7,True,False,0.025949523883316023,0.15,2.0,True,0.425,
6000799,,,,,544599.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.03429842327460535,0.15,4.0,True,0.6375,
6000936,,,,,547887.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.016275555122801464,0.15,4.0,True,0.6375,
6002767,,,,,545629.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.018912495806808156,0.15,4.0,True,0.6375,
6004475,,,,,525945.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.010544014595212993,0.15,4.0,True,0.6375,
6005328,,,,,547896.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.08231047029530796,0.15,4.0,True,0.6375,
6006840,,,,,544590.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.021205692946783056,0.15,4.0,True,0.6375,
6007165,,,,,269455.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.014437599012169176,0.15714285714285714,3.0,True,0.561904761904762,
6010727,,,,,498032.0,True,0xDBef206584d2b84b625c7d78067aE977f8EE1A29,True,True,0.029164626525213937,0.15,2.0,True,0.425,
6013657,,,,,329944.0,True,0x16A3a243D1910Ba2686294054F057A954BA0E705,False,True,0.03946133249104315,0.2,2.0,True,0.4,
6016637,,,,,527222.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.02327664179781654,0.15,2.0,True,0.425,
6017368,,,,,378944.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.043972896734476456,0.15714285714285714,2.0,True,0.42142857142857143,
6017446,,,,,527266.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.010669923756852648,0.15,2.0,True,0.425,
6018025,,,,,441314.0,True,0x959D4caDcBBdE02bCCB0211Cf9a4551c8336dc7d,True,True,0.007186694274172129,0.15,2.0,True,0.425,
6018674,,,,,527201.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.039926284976669155,0.15,2.0,True,0.425,
6018885,,,,,260942.0,True,0x45dd7696CAE748f82669c002721E46d41f94E2c4,True,True,0.05169857520458366,0.05,2.0,True,0.475,
6019733,,,,,545632.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.05137402609826379,0.15,2.0,True,0.425,
6019788,,,,,260625.0,True,0x72eD84c5232a8e0bF88aFF101dd9C3fE30fB1AF1,True,True,0.025466613320218188,0.09085007179220761,2.0,True,0.4545749641038962,
6020221,,,,,263513.0,True,0xA9c8550BffD4bD11c09da4a807dCC3B87C71B481,True,True,0.004604152170984344,0.15462843343373606,2.0,True,0.422685783283132,
6024741,,,,,405869.0,True,0x4FAefA6c1ee5ABeaB54E9cF71f7913697627755D,False,True,0.001187688363154004,0.15,2.0,True,0.425,
6024752,,,,,431283.0,True,0xc992a9F75Fc162B91a481EEf9aeC47465218C91A,True,True,0.01143159190479537,0.15,2.0,True,0.425,
6025208,,,,,261669.0,True,0x42E36a7B30Aa8eA8bEC7B64170e40aeF20B00Bee,True,True,0.02704438397623315,0.1,2.0,True,0.45,
6025447,,,,,518610.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.011369491623610648,0.15,2.0,True,0.425,
6026969,,,,,544616.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.014549418807918506,0.15,2.0,True,0.425,
6028867,,,,,386524.0,True,0xB498446d6B701407fed1F34a1A7328df3Aa32308,True,True,0.0375725215682729,0.15,2.0,True,0.425,
6030555,,,,,441314.0,True,0x959D4caDcBBdE02bCCB0211Cf9a4551c8336dc7d,True,True,0.03406210709374045,0.15,2.0,True,0.425,
6031428,,,,,412827.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.007463802215693186,0.1375,2.0,True,0.43125,
6031874,,,,,329944.0,True,0x16A3a243D1910Ba2686294054F057A954BA0E705,False,True,0.007471618689399466,0.2,2.0,True,0.4,
6034244,,,,,547882.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.022275038293380497,0.15,2.0,True,0.425,
6035355,,,,,267724.0,True,0xA9c8550BffD4bD11c09da4a807dCC3B87C71B481,True,True,0.002710084031079421,0.15462843343373606,2.0,True,0.422685783283132,
6038977,,,,,460138.0,True,0xeA7126082a70c7DC463D2921D18e4658e52de4Ab,True,True,0.006711793668267318,0.15,2.0,True,0.425,
6039339,,,,,274285.0,True,0x62eC513d096BD5949951224c1AA842f74C638b4F,False,True,0.00450850405391329,0.13512771214337702,2.0,True,0.4324361439283115,
6039710,,,,,547876.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.012236907019829737,0.15,2.0,True,0.425,
6040262,,,,,332128.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.019020732189330813,0.15714285714285714,2.0,True,0.42142857142857143,
6042994,,,,,525895.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.02784808690749835,0.15,2.0,True,0.425,
6049598,,,,,332128.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.015945700048869547,0.15714285714285714,2.0,True,0.42142857142857143,
6050611,,,,,553568.0,True,0x6b05d9E6c41d18365a8B1e471939baed533BF18a,True,True,0.02734603598989749,0.12457664492276384,2.0,True,0.43771167753861806,
6052125,,,,,525943.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.008438491813274088,0.15,2.0,True,0.425,
6053836,,,,,272803.0,True,0x3072bAf800A789F33Aae39D6e726a4A37615ceb3,True,True,0.021299455893909393,0.1330240298769952,2.0,True,0.43348798506150243,
6057979,,,,,527254.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.036234520279766376,0.15,2.0,True,0.425,
6059650,,,,,527222.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.01697273789663554,0.15,2.0,True,0.425,
6059667,,,,,431206.0,True,0x1bc354C79a3Ec66866C349bb2F64F4DF153e9428,False,True,0.024000321096966763,0.15,2.0,True,0.425,
6060267,,,,,544614.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.007127342266730947,0.15,2.0,True,0.425,
6061364,,,,,545640.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.016116780490371446,0.15,2.0,True,0.425,
6062300,,,,,271870.0,True,0x324F20a5e7DC9E3Ae7B08acd179Bc6eEAFB8d44D,True,True,0.018115522258344296,0.1966302750572361,2.0,True,0.40168486247138196,
6063092,,,,,525904.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.031825209047241634,0.15,2.0,True,0.425,
6063356,,,,,527221.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.01943738776408082,0.15,2.0,True,0.425,
6063757,,,,,545641.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.019857371889824366,0.15,2.0,True,0.425,
6068416,,,,,544621.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.017930044503838075,0.15,2.0,True,0.425,
6071800,,,,,332107.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.009801952913905964,0.2,2.0,True,0.4,
6071830,,,,,525926.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.01444169776066769,0.15,2.0,True,0.425,
6075812,,,,,266966.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.015961601168874504,0.10935090917099481,2.0,True,0.4453245454145026,
6085827,,,,,527221.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.018495549135027448,0.15,2.0,True,0.425,
6086161,,,,,436172.0,True,0xF3a88FAE6Ffe731015FB53fB2fa193c9177f87E3,False,True,0.01656794487568723,0.15,2.0,True,0.425,
6086994,,,,,390587.0,True,0x0cBEe0Cddc774F0549e5e8e36aC29639E9691B2E,True,True,0.038261613222621435,0.15,2.0,True,0.425,
6087937,,,,,518588.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.015494722025891665,0.15,2.0,True,0.425,
6088063,,,,,268348.0,True,0x7E37d1400118126960a9739B7Fa9F1B3663c9e6e,True,True,0.015444061649498552,0.1991298471504721,2.0,True,0.40043507642476395,
6096079,,,,,412827.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.013076624562713223,0.1375,2.0,True,0.43125,
6097645,,,,,547889.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.013799520290836337,0.15,2.0,True,0.425,
6098646,,,,,518593.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.016139558965373335,0.15,2.0,True,0.425,
6105475,,,,,518595.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.016750453384315283,0.15,2.0,True,0.425,
6106145,,,,,276106.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.026180513394740975,0.15685785096363083,2.0,True,0.4215710745181846,
6107479,,,,,260632.0,True,0x331E1a893Ed611427f9C54172B208B7D23E4c263,True,True,0.010633868669373466,0.10023578945445692,2.0,True,0.44988210527277156,
6108120,,,,,518610.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.0,0.15,2.0,True,0.425,
6110952,,,,,550304.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.01270866024266147,0.15208333333333335,2.0,True,0.4239583333333333,
6113134,,,,,547051.0,True,0xe02a802E96446e904994Aa3D337B4B687ebB7303,True,True,0.007675898603646562,0.15,2.0,True,0.425,
6114241,,,,,518609.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.0327084459505556,0.15,2.0,True,0.425,
6116828,,,,,558295.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.01217970735190832,0.15,2.0,True,0.425,
6117096,,,,,498586.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.018239023430106215,0.15,2.0,True,0.425,
6130716,,,,,518601.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.012664965460639138,0.15,2.0,True,0.425,
6131643,,,,,415622.0,True,0xfec32E8C9d2E8458C39bC60EaD7a844eA26b5386,True,True,0.02783639819252749,0.15,2.0,True,0.425,
6131723,,,,,332119.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.01002771553080156,0.2,2.0,True,0.4,
6132021,,,,,518597.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.006080520455471825,0.15,2.0,True,0.425,
6132150,,,,,369346.0,True,0x8e827814d5d86bE1dc648A2E5fe9ab4872046aBD,True,True,0.03927498444599766,0.15,2.0,True,0.425,
6135230,,,,,450061.0,True,0x1C4c91BC615841bA8e414d4F5BC307acb09646c0,False,True,0.008850535332868755,0.15,2.0,True,0.425,
6135753,,,,,320536.0,True,0xd20e9C66264Ae040e89C90af0C74bED97fD0BC65,False,True,0.017033136492323298,0.2,2.0,True,0.4,
6139535,,,,,320536.0,True,0xd20e9C66264Ae040e89C90af0C74bED97fD0BC65,False,True,0.006963737131956761,0.2,2.0,True,0.4,
6141972,,,,,544603.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.022760579805381737,0.15,2.0,True,0.425,
6142724,,,,,289391.0,True,0x207417bB9cab68286534543a1ABD697d25F71877,True,True,0.002939601653235115,0.16750912136237345,2.0,True,0.4162454393188133,
6144762,,,,,518572.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.017943755227362395,0.15,2.0,True,0.425,
6145489,,,,,498032.0,True,0xDBef206584d2b84b625c7d78067aE977f8EE1A29,True,True,0.013644307475093074,0.15,2.0,True,0.425,
6146395,,,,,320536.0,True,0xd20e9C66264Ae040e89C90af0C74bED97fD0BC65,False,True,0.015869679789289045,0.2,2.0,True,0.4,
6149939,,,,,544617.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.1948602538498362,0.15,2.0,True,0.425,
6153179,,,,,293335.0,True,0xf32dBA867F8f74D07D9E508422ae4f29939991a8,True,True,0.01437514834289346,0.15836315139856938,2.0,True,0.4208184243007153,
6153469,,,,,460138.0,True,0xeA7126082a70c7DC463D2921D18e4658e52de4Ab,True,True,0.03147490470033524,0.15,2.0,True,0.425,
6154718,,,,,292652.0,True,0xc2E11bA3A515240Fc4D0f4a86B8BB79dF26f9F8c,False,True,0.014249370108798398,0.171759687395682,2.0,True,0.414120156302159,
6156032,,,,,563481.0,True,0x62eC513d096BD5949951224c1AA842f74C638b4F,False,True,0.012950939195903852,0.1425638560716885,2.0,True,0.42871807196415573,
6156290,,,,,500875.0,True,0xA9f4DEec01598c34509B1A41c0323d290582E27E,False,True,0.05538093644079889,0.15,2.0,True,0.425,
6158159,,,,,525949.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.07736201591189389,0.15,2.0,True,0.425,
6160700,,,,,525928.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.010296478094764965,0.15,2.0,True,0.425,
6161763,,,,,527251.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.0400254097037464,0.15,2.0,True,0.425,
6161992,,,,,466229.0,True,0xeB8dBF1f9C2629729c53938db085A313Ed2efFAd,True,True,0.19046035001578046,0.15,2.0,True,0.425,
6162916,,,,,364506.0,True,0xb1305C6B59634E6a9E3E945471695F90e5399434,True,True,0.03921753150186197,0.15,2.0,True,0.425,
6165136,,,,,547896.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.03007672763074566,0.15,2.0,True,0.425,
6166718,,,,,525895.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.011134844459445773,0.15,2.0,True,0.425,
6167777,,,,,547877.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.026398953921273595,0.15,2.0,True,0.425,
6167819,,,,,558307.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.01306350282573206,0.15,2.0,True,0.425,
6169671,,,,,268562.0,True,0xAB8Dc8012A783a96a77d7f6FAff453Ba99838fCC,False,True,0.05177424855919715,0.18523716377979463,2.0,True,0.4073814181101027,
6171395,,,,,441235.0,True,0x8Ad150eeE60Dd2519Bb2713cCec770B0fe07a1ae,True,True,0.04545205879799617,0.15,2.0,True,0.425,
6171458,,,,,376092.0,True,0xc3105F88C6C1aC83b48200A89a4D99a681e165C8,True,True,0.04021134689540559,0.15,2.0,True,0.425,
6172956,,,,,413006.0,True,0x2337b31A8E6c402677c94973A71Ec34a6b719bd4,False,True,0.017747413204170576,0.15,2.0,True,0.425,
6174052,,,,,306549.0,True,0xA9c8550BffD4bD11c09da4a807dCC3B87C71B481,True,True,0.010266339933709234,0.15462843343373606,2.0,True,0.422685783283132,
6179318,,,,,544628.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.021898825561595,0.15,2.0,True,0.425,
6179792,,,,,395836.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.2458958902231842,0.15,2.0,True,0.425,
6180074,,,,,516860.0,True,0xE6f2B1f78C44db1381Da77B28d4B49eF349a93c5,False,True,0.016268174538246836,0.15,2.0,True,0.425,
6181320,,,,,550305.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.009991941511207327,0.15208333333333335,2.0,True,0.4239583333333333,
6184520,,,,,404861.0,True,0x7598047138307F52FCA61fCE6E489c2769C0Acd6,True,True,0.054944253312989536,0.16666666666666666,2.0,True,0.4166666666666667,
6185266,,,,,518601.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.011606152519790032,0.15,2.0,True,0.425,
6197357,,,,,445227.0,True,0x90d26fEC45754a9491535a7A4c9848bFb7ca1cD3,True,True,0.022224183012197685,0.15,2.0,True,0.425,
6200641,,,,,551021.0,True,0x96E52c341f5E7612012Fe2056CA32C49E430Ef8D,False,True,0.050411327987889706,0.15,2.0,True,0.425,
6201663,,,,,456767.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.013997100756726548,0.15,2.0,True,0.425,
6202017,,,,,418452.0,True,0xDF1aa393D35EdB09E48D5d8f7dbdF82f9e3684ef,True,False,0.09982728883564526,0.15,2.0,True,0.425,
6202230,,,,,399229.0,True,0xb745EeDa2dB353a3E649A3774Fa759533CAf49F8,True,True,0.24352524709253984,0.15,2.0,True,0.425,
6206353,,,,,491410.0,True,0xdd330c70b3Bf5A90dcA873b0d4c9F7A778275979,False,True,0.01769807550005967,0.15,2.0,True,0.425,
6209540,,,,,411378.0,True,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,False,True,0.16516951435553798,0.15,2.0,True,0.425,
6215717,,,,,494872.0,True,0x9b864a921b4BF45725aeB00C083B956C7467e67d,True,True,0.41276401606569646,0.15,2.0,True,0.425,
6217041,,,,,332119.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.02499721592242366,0.2,2.0,True,0.4,
6219048,,,,,264130.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.009795386844987182,0.08196356980800243,2.0,True,0.45901821509599877,
6219248,,,,,486450.0,True,0xbC903584838678bEEc9902b744252822a6d546C2,True,True,0.006320080564671939,0.15,2.0,True,0.425,
6221340,,,,,415622.0,True,0xfec32E8C9d2E8458C39bC60EaD7a844eA26b5386,True,True,0.014108380945096916,0.15,2.0,True,0.425,
6226522,,,,,273577.0,True,0x0d2DFfDAAA8cebc8a571f72cee303528f908d090,True,True,0.02665349526359974,0.15468975487668027,2.0,True,0.4226551225616599,
6230661,,,,,269455.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.007725046526588888,0.15714285714285714,2.0,True,0.42142857142857143,
6231304,,,,,282514.0,True,0xD2aF4791EDe5c94d36DB056b3a5679A92FB7B0E3,True,True,0.025933950367266388,0.19554737127636054,2.0,True,0.4022263143618197,
6244264,,,,,260911.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.11087568155076488,0.1375,2.0,True,0.43125,
6265190,,,,,485456.0,True,0x101B8fDa175d0d3A3B4aD15418fC068c1c3866f8,True,True,0.13220562674977424,0.15,2.0,True,0.425,
6265403,,,,,442574.0,True,0xb1D3003e8Ef4Cd5abb98CbE7162eB42C7C36cdf4,True,True,0.051509108342005415,0.15,2.0,True,0.425,
6265937,,,,,411470.0,True,0xc992a9F75Fc162B91a481EEf9aeC47465218C91A,True,True,0.06548820562262403,0.15,2.0,True,0.425,
6271839,,,,,264799.0,True,0x5945459c5201e21Ff409C9608600D0c0d5f91635,True,False,0.02955250778765214,0.1359280500682679,2.0,True,0.43203597496586604,
6276023,,,,,405869.0,True,0x4FAefA6c1ee5ABeaB54E9cF71f7913697627755D,False,True,0.012422933863786206,0.15,2.0,True,0.425,
6286821,,,,,450780.0,True,0x39cB89A82B401FA4941F304A3cdBdc1C51C77761,True,True,0.013833501422316596,0.15,2.0,True,0.425,
6287565,,,,,422804.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.5920107932836994,0.15,2.0,True,0.425,
6291123,,,,,498586.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.014361227595826509,0.15,2.0,True,0.425,
6300070,,,,,432104.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.03128427685125298,0.15685785096363083,2.0,True,0.4215710745181846,
6308246,,,,,391180.0,True,0xe1510d078Df5aBd33eF403730b75c12a5c668D2E,True,True,0.035707509549320136,0.15,2.0,True,0.425,
6308465,,,,,442547.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.014819464684161784,0.15685785096363083,2.0,True,0.4215710745181846,
6311521,,,,,302713.0,True,0x1376BfDF9c7bF1F76de51539d403Bf4FedCaB245,False,True,0.027371099069973134,0.19009920495139315,2.0,True,0.4049503975243034,
6314026,,,,,395367.0,True,0x26F0181CaDCe307678589BaCB1dd6624E547D55A,True,True,0.01165989020556574,0.15,2.0,True,0.425,
6317714,,,,,479172.0,True,0x4D3c5cF298eE549978057674e8efcF3E833369A2,False,True,0.10284233106398814,0.15,2.0,True,0.425,
6321350,,,,,456767.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.024443172435582267,0.15,2.0,True,0.425,
6325384,,,,,519976.0,True,0x92B0815C439BA02339D32f44E1cFD5F5d1E4883C,False,True,0.025032522969616975,0.15,2.0,True,0.425,
6327687,,,,,441828.0,True,0xc992a9F75Fc162B91a481EEf9aeC47465218C91A,True,True,0.03366576246735758,0.15,2.0,True,0.425,
6328320,,,,,550303.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.018638385777154716,0.15208333333333335,2.0,True,0.4239583333333333,
6331963,,,,,440866.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.022057757911623482,0.164,3.0,True,0.5573333333333333,
6336366,,,,,395367.0,True,0x26F0181CaDCe307678589BaCB1dd6624E547D55A,True,True,0.020201124078193786,0.15,2.0,True,0.425,
6338107,,,,,262963.0,True,0x0CFd800dda45Deab1e7A03f5B8b4C9E0c1b659Bb,True,True,0.02317697231575479,0.05,2.0,True,0.475,
6339105,,,,,484216.0,True,0xd9D3106bfa3f242BbCa1416D1Ccd95fE109c3CF8,True,True,0.04868621409191587,0.14,4.0,True,0.645,
6339106,,,,,498586.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.03035169512356612,0.15,2.0,True,0.425,
6340702,,,,,332119.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.02107925490259279,0.2,2.0,True,0.4,
6342335,,,,,436172.0,True,0xF3a88FAE6Ffe731015FB53fB2fa193c9177f87E3,False,True,0.07884038937214376,0.15,2.0,True,0.425,
6347393,,,,,431283.0,True,0xc992a9F75Fc162B91a481EEf9aeC47465218C91A,True,True,0.08786937451917907,0.15,2.0,True,0.425,
6353125,,,,,304192.0,True,0xC4FAb8A76471F9efF479A28E28BCc7e3A777B043,False,True,0.024243244323736344,0.1890893615948565,2.0,True,0.4054553192025717,
6357314,,,,,304192.0,True,0xC4FAb8A76471F9efF479A28E28BCc7e3A777B043,False,True,0.04751125169601218,0.1890893615948565,2.0,True,0.4054553192025717,
6357352,,,,,466629.0,True,0x2bF7c93d750a1033409ca452F5C0aFE6c4126311,True,True,0.043458142503174486,0.15,2.0,True,0.425,
6357391,,,,,485222.0,True,0x9b864a921b4BF45725aeB00C083B956C7467e67d,True,True,0.06891121404592035,0.14,4.0,True,0.645,
6357677,,,,,526419.0,True,0xe02a802E96446e904994Aa3D337B4B687ebB7303,True,True,0.04280163171481103,0.15,2.0,True,0.425,
6358770,,,,,454673.0,True,0xe9915f0be04f0bEc270C254951ca77df913fd6fb,True,True,0.022619681265433553,0.15,2.0,True,0.425,
6359524,,,,,584142.0,True,0xAE8E389E2940D937f50De697f350DD86f8AEE93b,True,True,0.05161511616815733,0.14,4.0,True,0.645,
6359617,,,,,497971.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.08938037844983343,0.15,2.0,True,0.425,
6364878,,,,,438975.0,True,0xdCc67F9197b797140654Dd46E84E1b03D956927b,True,True,0.11035698340826891,0.15,2.0,True,0.425,
6366599,,,,,261060.0,True,0x9c69e7FCe961FD837F99c808aD75ED39a2c549Cb,False,True,0.3656861675258266,0.05,2.0,True,0.475,
6367463,,,,,586277.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.21449101948296778,0.14,4.0,True,0.645,
6367990,,,,,583665.0,True,0xbd14bB00cfcb670A5187Da2062c94d1E5d2f0169,True,True,0.11113632439445914,0.14,4.0,True,0.645,
6372600,,,,,553493.0,True,0x7486A3A5D5E744b2bC3D781f0CCe7Df196b3ED74,True,True,0.044561002166018895,0.14,4.0,True,0.645,
6376730,,,,,260853.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.014263863833333943,0.14,4.0,True,0.645,
6380575,,,,,454805.0,True,0x98e8160A0003288d1777E79d70a0aaB309C789cE,True,False,0.04879008028430296,0.15,2.0,True,0.425,
6380793,,,,,557842.0,True,0x10630c8130e44eD22D30d0A05488a10B44797a93,True,True,0.06721727728182274,0.14,4.0,True,0.645,
6382148,,,,,496661.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.022949252763359893,0.15,2.0,True,0.425,
6394543,,,,,586287.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.047714883442657494,0.14,4.0,True,0.645,
6395937,,,,,454805.0,True,0x98e8160A0003288d1777E79d70a0aaB309C789cE,True,True,0.29597248419119687,0.15,2.0,True,0.425,
6396036,,,,,552642.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.09597042917518224,0.15208333333333335,2.0,True,0.4239583333333333,
6397120,,,,,586286.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.023358936713395468,0.14,4.0,True,0.645,
6405871,,,,,586280.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.08259864603026588,0.14,4.0,True,0.645,
6413683,,,,,442544.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.025359822274519134,0.15685785096363083,2.0,True,0.4215710745181846,
6413898,,,,,291600.0,True,0xAE8E389E2940D937f50De697f350DD86f8AEE93b,True,True,0.04157633755401633,0.14,4.0,True,0.645,
6414544,,,,,583665.0,True,0xbd14bB00cfcb670A5187Da2062c94d1E5d2f0169,True,True,0.11840648305513632,0.14,4.0,True,0.645,
6414705,,,,,584029.0,True,0x45dd7696CAE748f82669c002721E46d41f94E2c4,True,True,0.1941697983188594,0.14,4.0,True,0.645,
6419549,,,,,430398.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.04574578166776387,0.15685785096363083,2.0,True,0.4215710745181846,
6420739,,,,,583647.0,True,0x49C0A3c307b5A8Ea3403892D5Bc9027b6cC2343F,True,False,0.12488080110144689,0.14,2.0,True,0.43,
6421814,,,,,588530.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.03023267749754127,0.14,4.0,True,0.645,
